COD;CCAA;Tipo_Vivienda;Metrica;Anyo;FK_Periodo;Fecha_Fecha;Valor;Variacion_Interanual_IPV
IPV829;Madrid, Comunidad de;Vivienda nueva;Variación trimestral;2020;19;2019-12-31;8,5;-260,3774
IPV828;Madrid, Comunidad de;Vivienda nueva;Variación anual;2020;22;2020-09-30;10,0;17,6471
IPV828;Madrid, Comunidad de;Vivienda nueva;Variación anual;2020;21;2020-06-30;6,0;-40,0
IPV828;Madrid, Comunidad de;Vivienda nueva;Variación anual;2020;20;2020-03-31;3,0;-50,0
IPV828;Madrid, Comunidad de;Vivienda nueva;Variación anual;2020;19;2019-12-31;6,2;106,6667
IPV827;Madrid, Comunidad de;Vivienda nueva;Variación en lo que va de año;2020;22;2020-09-30;10,0;61,2903
IPV827;Madrid, Comunidad de;Vivienda nueva;Variación en lo que va de año;2020;21;2020-06-30;6,7;-33,0
IPV827;Madrid, Comunidad de;Vivienda nueva;Variación en lo que va de año;2020;20;2020-03-31;2,8;-58,209
IPV827;Madrid, Comunidad de;Vivienda nueva;Variación en lo que va de año;2020;19;2019-12-31;8,5;203,5714
IPV728;Madrid, Comunidad de;Vivienda segunda mano;Índice;2020;22;2020-09-30;140,74;1555,7647
IPV728;Madrid, Comunidad de;Vivienda segunda mano;Índice;2020;21;2020-06-30;144,3;2,5295
IPV728;Madrid, Comunidad de;Vivienda segunda mano;Índice;2020;20;2020-03-31;143,73;-0,395
IPV728;Madrid, Comunidad de;Vivienda segunda mano;Índice;2020;19;2019-12-31;142,97;-0,5288
IPV826;Madrid, Comunidad de;Vivienda segunda mano;Variación trimestral;2020;22;2020-09-30;-2,5;-101,7486
IPV826;Madrid, Comunidad de;Vivienda segunda mano;Variación trimestral;2020;21;2020-06-30;0,4;-116,0
IPV826;Madrid, Comunidad de;Vivienda segunda mano;Variación trimestral;2020;20;2020-03-31;0,5;25,0
IPV826;Madrid, Comunidad de;Vivienda segunda mano;Variación trimestral;2020;19;2019-12-31;1,2;140,0
IPV825;Madrid, Comunidad de;Vivienda segunda mano;Variación anual;2020;22;2020-09-30;-0,4;-133,3333
IPV825;Madrid, Comunidad de;Vivienda segunda mano;Variación anual;2020;21;2020-06-30;0,2;-150,0
IPV825;Madrid, Comunidad de;Vivienda segunda mano;Variación anual;2020;20;2020-03-31;1,4;600,0
IPV825;Madrid, Comunidad de;Vivienda segunda mano;Variación anual;2020;19;2019-12-31;1,6;14,2857
IPV824;Madrid, Comunidad de;Vivienda segunda mano;Variación en lo que va de año;2020;22;2020-09-30;-0,4;-125,0
IPV824;Madrid, Comunidad de;Vivienda segunda mano;Variación en lo que va de año;2020;21;2020-06-30;2,1;-625,0
IPV824;Madrid, Comunidad de;Vivienda segunda mano;Variación en lo que va de año;2020;20;2020-03-31;1,7;-19,0476
IPV824;Madrid, Comunidad de;Vivienda segunda mano;Variación en lo que va de año;2020;19;2019-12-31;1,2;-29,4118
IPV727;Murcia, Región de;General;Índice;2020;22;2020-09-30;115,91;9559,1667
IPV727;Murcia, Región de;General;Índice;2020;21;2020-06-30;115,12;-0,6816
IPV727;Murcia, Región de;General;Índice;2020;20;2020-03-31;114,14;-0,8513
IPV727;Murcia, Región de;General;Índice;2020;19;2019-12-31;112,34;-1,577
IPV823;Murcia, Región de;General;Variación trimestral;2020;22;2020-09-30;0,7;-99,3769
IPV823;Murcia, Región de;General;Variación trimestral;2020;21;2020-06-30;0,9;28,5714
IPV823;Murcia, Región de;General;Variación trimestral;2020;20;2020-03-31;1,6;77,7778
IPV823;Murcia, Región de;General;Variación trimestral;2020;19;2019-12-31;-0,1;-106,25
IPV822;Murcia, Región de;General;Variación anual;2020;22;2020-09-30;3,0;-3100,0
IPV822;Murcia, Región de;General;Variación anual;2020;21;2020-06-30;3,0;0,0
IPV822;Murcia, Región de;General;Variación anual;2020;20;2020-03-31;2,9;-3,3333
IPV822;Murcia, Región de;General;Variación anual;2020;19;2019-12-31;3,3;13,7931
IPV821;Murcia, Región de;General;Variación en lo que va de año;2020;22;2020-09-30;3,0;-9,0909
IPV821;Murcia, Región de;General;Variación en lo que va de año;2020;21;2020-06-30;2,3;-23,3333
IPV821;Murcia, Región de;General;Variación en lo que va de año;2020;20;2020-03-31;1,5;-34,7826
IPV821;Murcia, Región de;General;Variación en lo que va de año;2020;19;2019-12-31;-0,1;-106,6667
IPV726;Murcia, Región de;Vivienda nueva;Índice;2020;22;2020-09-30;137,4;-137500,0
IPV726;Murcia, Región de;Vivienda nueva;Índice;2020;21;2020-06-30;138,89;1,0844
IPV726;Murcia, Región de;Vivienda nueva;Índice;2020;20;2020-03-31;132,25;-4,7808
IPV726;Murcia, Región de;Vivienda nueva;Índice;2020;19;2019-12-31;127,08;-3,9093
IPV820;Murcia, Región de;Vivienda nueva;Variación trimestral;2020;22;2020-09-30;-1,1;-100,8656
IPV820;Murcia, Región de;Vivienda nueva;Variación trimestral;2020;21;2020-06-30;5,0;-554,5455
IPV820;Murcia, Región de;Vivienda nueva;Variación trimestral;2020;20;2020-03-31;4,1;-18,0
IPV820;Murcia, Región de;Vivienda nueva;Variación trimestral;2020;19;2019-12-31;-0,4;-109,7561
IPV819;Murcia, Región de;Vivienda nueva;Variación anual;2020;22;2020-09-30;7,7;-2025,0
IPV819;Murcia, Región de;Vivienda nueva;Variación anual;2020;21;2020-06-30;10,2;32,4675
IPV819;Murcia, Región de;Vivienda nueva;Variación anual;2020;20;2020-03-31;5,0;-50,9804
IPV819;Murcia, Región de;Vivienda nueva;Variación anual;2020;19;2019-12-31;4,6;-8,0
IPV818;Murcia, Región de;Vivienda nueva;Variación en lo que va de año;2020;22;2020-09-30;7,7;67,3913
IPV818;Murcia, Región de;Vivienda nueva;Variación en lo que va de año;2020;21;2020-06-30;8,8;14,2857
IPV818;Murcia, Región de;Vivienda nueva;Variación en lo que va de año;2020;20;2020-03-31;3,6;-59,0909
IPV818;Murcia, Región de;Vivienda nueva;Variación en lo que va de año;2020;19;2019-12-31;-0,4;-111,1111
IPV725;Murcia, Región de;Vivienda segunda mano;Índice;2020;22;2020-09-30;112,96;-28340,0
IPV725;Murcia, Región de;Vivienda segunda mano;Índice;2020;21;2020-06-30;111,9;-0,9384
IPV725;Murcia, Región de;Vivienda segunda mano;Índice;2020;20;2020-03-31;111,59;-0,277
IPV725;Murcia, Región de;Vivienda segunda mano;Índice;2020;19;2019-12-31;110,18;-1,2636
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2020;22;2020-09-30;0,9;-99,1832
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2020;21;2020-06-30;0,3;-66,6667
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2020;20;2020-03-31;1,3;333,3333
IPV817;Murcia, Región de;Vivienda segunda mano;Variación trimestral;2020;19;2019-12-31;-0,1;-107,6923
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2020;22;2020-09-30;2,4;-2500,0
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2020;21;2020-06-30;2,1;-12,5
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2020;20;2020-03-31;2,6;23,8095
IPV816;Murcia, Región de;Vivienda segunda mano;Variación anual;2020;19;2019-12-31;3,2;23,0769
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2020;22;2020-09-30;2,4;-25,0
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2020;21;2020-06-30;1,5;-37,5
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2020;20;2020-03-31;1,2;-20,0
IPV815;Murcia, Región de;Vivienda segunda mano;Variación en lo que va de año;2020;19;2019-12-31;-0,1;-108,3333
IPV724;Navarra, Comunidad Foral de;General;Índice;2020;22;2020-09-30;112,54;-112640,0
IPV724;Navarra, Comunidad Foral de;General;Índice;2020;21;2020-06-30;114,31;1,5728
IPV724;Navarra, Comunidad Foral de;General;Índice;2020;20;2020-03-31;113,21;-0,9623
IPV724;Navarra, Comunidad Foral de;General;Índice;2020;19;2019-12-31;113,91;0,6183
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2020;22;2020-09-30;-1,5;-101,3168
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2020;21;2020-06-30;1,0;-166,6667
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2020;20;2020-03-31;-0,6;-160,0
IPV814;Navarra, Comunidad Foral de;General;Variación trimestral;2020;19;2019-12-31;1,8;-400,0
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2020;22;2020-09-30;0,6;-66,6667
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2020;21;2020-06-30;1,7;183,3333
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2020;20;2020-03-31;1,2;-29,4118
IPV813;Navarra, Comunidad Foral de;General;Variación anual;2020;19;2019-12-31;3,2;166,6667
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2020;22;2020-09-30;0,6;-81,25
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2020;21;2020-06-30;2,2;266,6667
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2020;20;2020-03-31;1,2;-45,4545
IPV812;Navarra, Comunidad Foral de;General;Variación en lo que va de año;2020;19;2019-12-31;1,8;50,0
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2020;22;2020-09-30;122,45;6702,7778
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2020;21;2020-06-30;127,25;3,92
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2020;20;2020-03-31;120,56;-5,2574
IPV723;Navarra, Comunidad Foral de;Vivienda nueva;Índice;2020;19;2019-12-31;124,9;3,5999
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2020;22;2020-09-30;-3,8;-103,0424
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2020;21;2020-06-30;5,6;-247,3684
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2020;20;2020-03-31;-3,5;-162,5
IPV811;Navarra, Comunidad Foral de;Vivienda nueva;Variación trimestral;2020;19;2019-12-31;6,2;-277,1429
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2020;22;2020-09-30;4,1;-33,871
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2020;21;2020-06-30;7,9;92,6829
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2020;20;2020-03-31;2,3;-70,8861
IPV810;Navarra, Comunidad Foral de;Vivienda nueva;Variación anual;2020;19;2019-12-31;5,2;126,087
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2020;22;2020-09-30;4,1;-21,1538
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2020;21;2020-06-30;8,2;100,0
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2020;20;2020-03-31;2,5;-69,5122
IPV809;Navarra, Comunidad Foral de;Vivienda nueva;Variación en lo que va de año;2020;19;2019-12-31;6,2;148,0
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2020;22;2020-09-30;108,79;1654,6774
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2020;21;2020-06-30;109,21;0,3861
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2020;20;2020-03-31;110,6;1,2728
IPV722;Navarra, Comunidad Foral de;Vivienda segunda mano;Índice;2020;19;2019-12-31;109,68;-0,8318
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2020;22;2020-09-30;-0,4;-100,3647
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2020;21;2020-06-30;-1,3;225,0
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2020;20;2020-03-31;0,8;-161,5385
IPV808;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación trimestral;2020;19;2019-12-31;-0,3;-137,5
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2020;22;2020-09-30;-1,1;266,6667
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2020;21;2020-06-30;-1,2;9,0909
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2020;20;2020-03-31;0,7;-158,3333
IPV807;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación anual;2020;19;2019-12-31;2,3;228,5714
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2020;22;2020-09-30;-1,1;-147,8261
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2020;21;2020-06-30;-0,7;-36,3636
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2020;20;2020-03-31;0,5;-171,4286
IPV806;Navarra, Comunidad Foral de;Vivienda segunda mano;Variación en lo que va de año;2020;19;2019-12-31;-0,3;-160,0
IPV721;País Vasco;General;Índice;2020;22;2020-09-30;120,83;-40376,6667
IPV721;País Vasco;General;Índice;2020;21;2020-06-30;122,84;1,6635
IPV721;País Vasco;General;Índice;2020;20;2020-03-31;120,27;-2,0922
IPV721;País Vasco;General;Índice;2020;19;2019-12-31;121,52;1,0393
IPV805;País Vasco;General;Variación trimestral;2020;22;2020-09-30;-1,6;-101,3167
IPV805;País Vasco;General;Variación trimestral;2020;21;2020-06-30;2,1;-231,25
IPV805;País Vasco;General;Variación trimestral;2020;20;2020-03-31;-1,0;-147,619
IPV805;País Vasco;General;Variación trimestral;2020;19;2019-12-31;2,7;-370,0
IPV804;País Vasco;General;Variación anual;2020;22;2020-09-30;2,2;-18,5185
IPV804;País Vasco;General;Variación anual;2020;21;2020-06-30;1,9;-13,6364
IPV804;País Vasco;General;Variación anual;2020;20;2020-03-31;1,6;-15,7895
IPV804;País Vasco;General;Variación anual;2020;19;2019-12-31;3,4;112,5
IPV803;País Vasco;General;Variación en lo que va de año;2020;22;2020-09-30;2,2;-35,2941
IPV803;País Vasco;General;Variación en lo que va de año;2020;21;2020-06-30;3,9;77,2727
IPV803;País Vasco;General;Variación en lo que va de año;2020;20;2020-03-31;1,7;-56,4103
IPV803;País Vasco;General;Variación en lo que va de año;2020;19;2019-12-31;2,7;58,8235
IPV720;País Vasco;Vivienda nueva;Índice;2020;22;2020-09-30;140,45;5101,8519
IPV720;País Vasco;Vivienda nueva;Índice;2020;21;2020-06-30;139,26;-0,8473
IPV720;País Vasco;Vivienda nueva;Índice;2020;20;2020-03-31;129,65;-6,9008
IPV720;País Vasco;Vivienda nueva;Índice;2020;19;2019-12-31;137,0;5,6691
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2020;22;2020-09-30;0,9;-99,3431
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2020;21;2020-06-30;7,4;722,2222
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2020;20;2020-03-31;-5,4;-172,973
IPV802;País Vasco;Vivienda nueva;Variación trimestral;2020;19;2019-12-31;8,1;-250,0
IPV801;País Vasco;Vivienda nueva;Variación anual;2020;22;2020-09-30;10,8;33,3333
IPV801;País Vasco;Vivienda nueva;Variación anual;2020;21;2020-06-30;6,3;-41,6667
IPV801;País Vasco;Vivienda nueva;Variación anual;2020;20;2020-03-31;3,3;-47,619
IPV801;País Vasco;Vivienda nueva;Variación anual;2020;19;2019-12-31;7,2;118,1818
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2020;22;2020-09-30;10,8;50,0
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2020;21;2020-06-30;9,8;-9,2593
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2020;20;2020-03-31;2,3;-76,5306
IPV800;País Vasco;Vivienda nueva;Variación en lo que va de año;2020;19;2019-12-31;8,1;252,1739
IPV719;País Vasco;Vivienda segunda mano;Índice;2020;22;2020-09-30;116,67;1340,3704
IPV719;País Vasco;Vivienda segunda mano;Índice;2020;21;2020-06-30;119,33;2,2799
IPV719;País Vasco;Vivienda segunda mano;Índice;2020;20;2020-03-31;118,19;-0,9553
IPV719;País Vasco;Vivienda segunda mano;Índice;2020;19;2019-12-31;118,2;0,0085
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2020;22;2020-09-30;-2,2;-101,8613
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2020;21;2020-06-30;1,0;-145,4545
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2020;20;2020-03-31;0,0;-100,0
IPV799;País Vasco;Vivienda segunda mano;Variación trimestral;2020;19;2019-12-31;1,6;
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2020;22;2020-09-30;0,2;-87,5
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2020;21;2020-06-30;0,8;300,0
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2020;20;2020-03-31;1,3;62,5
IPV798;País Vasco;Vivienda segunda mano;Variación anual;2020;19;2019-12-31;2,5;92,3077
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2020;22;2020-09-30;0,2;-92,0
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2020;21;2020-06-30;2,5;1150,0
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2020;20;2020-03-31;1,6;-36,0
IPV797;País Vasco;Vivienda segunda mano;Variación en lo que va de año;2020;19;2019-12-31;1,6;0,0
IPV718;Rioja, La;General;Índice;2020;22;2020-09-30;117,35;7234,375
IPV718;Rioja, La;General;Índice;2020;21;2020-06-30;116,9;-0,3835
IPV718;Rioja, La;General;Índice;2020;20;2020-03-31;117,73;0,71
IPV718;Rioja, La;General;Índice;2020;19;2019-12-31;116,74;-0,8409
IPV796;Rioja, La;General;Variación trimestral;2020;22;2020-09-30;0,4;-99,6574
IPV796;Rioja, La;General;Variación trimestral;2020;21;2020-06-30;-0,7;-275,0
IPV796;Rioja, La;General;Variación trimestral;2020;20;2020-03-31;0,8;-214,2857
IPV796;Rioja, La;General;Variación trimestral;2020;19;2019-12-31;0,5;-37,5
IPV795;Rioja, La;General;Variación anual;2020;22;2020-09-30;1,0;100,0
IPV795;Rioja, La;General;Variación anual;2020;21;2020-06-30;1,2;20,0
IPV795;Rioja, La;General;Variación anual;2020;20;2020-03-31;2,2;83,3333
IPV795;Rioja, La;General;Variación anual;2020;19;2019-12-31;3,2;45,4545
IPV794;Rioja, La;General;Variación en lo que va de año;2020;22;2020-09-30;1,0;-68,75
IPV794;Rioja, La;General;Variación en lo que va de año;2020;21;2020-06-30;0,6;-40,0
IPV794;Rioja, La;General;Variación en lo que va de año;2020;20;2020-03-31;1,4;133,3333
IPV794;Rioja, La;General;Variación en lo que va de año;2020;19;2019-12-31;0,5;-64,2857
IPV717;Rioja, La;Vivienda nueva;Índice;2020;22;2020-09-30;135,83;27066,0
IPV717;Rioja, La;Vivienda nueva;Índice;2020;21;2020-06-30;135,99;0,1178
IPV717;Rioja, La;Vivienda nueva;Índice;2020;20;2020-03-31;132,05;-2,8973
IPV717;Rioja, La;Vivienda nueva;Índice;2020;19;2019-12-31;127,91;-3,1352
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2020;22;2020-09-30;-0,1;-100,0782
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2020;21;2020-06-30;3,0;-3100,0
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2020;20;2020-03-31;3,2;6,6667
IPV793;Rioja, La;Vivienda nueva;Variación trimestral;2020;19;2019-12-31;0,1;-96,875
IPV792;Rioja, La;Vivienda nueva;Variación anual;2020;22;2020-09-30;6,3;6200,0
IPV792;Rioja, La;Vivienda nueva;Variación anual;2020;21;2020-06-30;8,4;33,3333
IPV792;Rioja, La;Vivienda nueva;Variación anual;2020;20;2020-03-31;4,4;-47,619
IPV792;Rioja, La;Vivienda nueva;Variación anual;2020;19;2019-12-31;4,1;-6,8182
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2020;22;2020-09-30;6,3;53,6585
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2020;21;2020-06-30;6,4;1,5873
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2020;20;2020-03-31;3,4;-46,875
IPV791;Rioja, La;Vivienda nueva;Variación en lo que va de año;2020;19;2019-12-31;0,1;-97,0588
IPV716;Rioja, La;Vivienda segunda mano;Índice;2020;22;2020-09-30;115,24;115140,0
IPV716;Rioja, La;Vivienda segunda mano;Índice;2020;21;2020-06-30;114,73;-0,4426
IPV716;Rioja, La;Vivienda segunda mano;Índice;2020;20;2020-03-31;116,01;1,1157
IPV716;Rioja, La;Vivienda segunda mano;Índice;2020;19;2019-12-31;115,31;-0,6034
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2020;22;2020-09-30;0,4;-99,6531
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2020;21;2020-06-30;-1,1;-375,0
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2020;20;2020-03-31;0,6;-154,5455
IPV790;Rioja, La;Vivienda segunda mano;Variación trimestral;2020;19;2019-12-31;0,5;-16,6667
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2020;22;2020-09-30;0,5;0,0
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2020;21;2020-06-30;0,5;0,0
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2020;20;2020-03-31;1,9;280,0
IPV789;Rioja, La;Vivienda segunda mano;Variación anual;2020;19;2019-12-31;3,1;63,1579
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2020;22;2020-09-30;0,5;-83,871
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2020;21;2020-06-30;0,0;-100,0
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2020;20;2020-03-31;1,1;
IPV788;Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2020;19;2019-12-31;0,5;-54,5455
IPV715;Ceuta;General;Índice;2020;22;2020-09-30;138,29;27558,0
IPV715;Ceuta;General;Índice;2020;21;2020-06-30;139,49;0,8677
IPV715;Ceuta;General;Índice;2020;20;2020-03-31;135,22;-3,0612
IPV715;Ceuta;General;Índice;2020;19;2019-12-31;134,82;-0,2958
IPV787;Ceuta;General;Variación trimestral;2020;22;2020-09-30;-0,9;-100,6676
IPV787;Ceuta;General;Variación trimestral;2020;21;2020-06-30;3,2;-455,5556
IPV787;Ceuta;General;Variación trimestral;2020;20;2020-03-31;0,3;-90,625
IPV787;Ceuta;General;Variación trimestral;2020;19;2019-12-31;2,2;633,3333
IPV786;Ceuta;General;Variación anual;2020;22;2020-09-30;4,9;122,7273
IPV786;Ceuta;General;Variación anual;2020;21;2020-06-30;4,4;-10,2041
IPV786;Ceuta;General;Variación anual;2020;20;2020-03-31;3,5;-20,4545
IPV786;Ceuta;General;Variación anual;2020;19;2019-12-31;4,9;40,0
IPV785;Ceuta;General;Variación en lo que va de año;2020;22;2020-09-30;4,9;0,0
IPV785;Ceuta;General;Variación en lo que va de año;2020;21;2020-06-30;5,8;18,3673
IPV785;Ceuta;General;Variación en lo que va de año;2020;20;2020-03-31;2,5;-56,8966
IPV785;Ceuta;General;Variación en lo que va de año;2020;19;2019-12-31;2,2;-12,0
IPV712;Melilla;General;Índice;2020;22;2020-09-30;133,06;5948,1818
IPV712;Melilla;General;Índice;2020;21;2020-06-30;133,66;0,4509
IPV712;Melilla;General;Índice;2020;20;2020-03-31;130,29;-2,5213
IPV712;Melilla;General;Índice;2020;19;2019-12-31;128,76;-1,1743
IPV778;Melilla;General;Variación trimestral;2020;22;2020-09-30;-0,4;-100,3107
IPV778;Melilla;General;Variación trimestral;2020;21;2020-06-30;2,6;-750,0
IPV778;Melilla;General;Variación trimestral;2020;20;2020-03-31;1,2;-53,8462
IPV778;Melilla;General;Variación trimestral;2020;19;2019-12-31;2,0;66,6667
IPV777;Melilla;General;Variación anual;2020;22;2020-09-30;5,4;170,0
IPV777;Melilla;General;Variación anual;2020;21;2020-06-30;4,9;-9,2593
IPV777;Melilla;General;Variación anual;2020;20;2020-03-31;4,9;0,0
IPV777;Melilla;General;Variación anual;2020;19;2019-12-31;2,8;-42,8571
IPV776;Melilla;General;Variación en lo que va de año;2020;22;2020-09-30;5,4;92,8571
IPV776;Melilla;General;Variación en lo que va de año;2020;21;2020-06-30;5,9;9,2593
IPV776;Melilla;General;Variación en lo que va de año;2020;20;2020-03-31;3,2;-45,7627
IPV776;Melilla;General;Variación en lo que va de año;2020;19;2019-12-31;2,0;-37,5
IPV769;Total Nacional;General;Índice;2021;22;2021-09-30;135,29;6664,5
IPV769;Total Nacional;General;Índice;2021;21;2021-06-30;133,65;-1,2122
IPV769;Total Nacional;General;Índice;2021;20;2021-03-31;130,94;-2,0277
IPV769;Total Nacional;General;Índice;2021;19;2020-12-31;127,83;-2,3751
IPV949;Total Nacional;General;Variación trimestral;2021;22;2021-09-30;1,2;-99,0613
IPV949;Total Nacional;General;Variación trimestral;2021;21;2021-06-30;2,1;75,0
IPV949;Total Nacional;General;Variación trimestral;2021;20;2021-03-31;2,4;14,2857
IPV949;Total Nacional;General;Variación trimestral;2021;19;2020-12-31;0,5;-79,1667
IPV948;Total Nacional;General;Variación anual;2021;22;2021-09-30;6,4;1180,0
IPV948;Total Nacional;General;Variación anual;2021;21;2021-06-30;4,2;-34,375
IPV948;Total Nacional;General;Variación anual;2021;20;2021-03-31;3,3;-21,4286
IPV948;Total Nacional;General;Variación anual;2021;19;2020-12-31;0,9;-72,7273
IPV947;Total Nacional;General;Variación en lo que va de año;2021;22;2021-09-30;6,4;611,1111
IPV947;Total Nacional;General;Variación en lo que va de año;2021;21;2021-06-30;5,1;-20,3125
IPV947;Total Nacional;General;Variación en lo que va de año;2021;20;2021-03-31;3,0;-41,1765
IPV947;Total Nacional;General;Variación en lo que va de año;2021;19;2020-12-31;0,5;-83,3333
IPV768;Total Nacional;Vivienda nueva;Índice;2021;22;2021-09-30;148,64;29628,0
IPV768;Total Nacional;Vivienda nueva;Índice;2021;21;2021-06-30;145,07;-2,4018
IPV768;Total Nacional;Vivienda nueva;Índice;2021;20;2021-03-31;141,09;-2,7435
IPV768;Total Nacional;Vivienda nueva;Índice;2021;19;2020-12-31;139,32;-1,2545
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2021;22;2021-09-30;2,5;-98,2056
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2021;21;2021-06-30;2,8;12,0
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2021;20;2021-03-31;1,3;-53,5714
IPV946;Total Nacional;Vivienda nueva;Variación trimestral;2021;19;2020-12-31;-0,6;-146,1538
IPV945;Total Nacional;Vivienda nueva;Variación anual;2021;22;2021-09-30;6,1;-1116,6667
IPV945;Total Nacional;Vivienda nueva;Variación anual;2021;21;2021-06-30;4,1;-32,7869
IPV945;Total Nacional;Vivienda nueva;Variación anual;2021;20;2021-03-31;6,0;46,3415
IPV945;Total Nacional;Vivienda nueva;Variación anual;2021;19;2020-12-31;2,3;-61,6667
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2021;22;2021-09-30;6,1;165,2174
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2021;21;2021-06-30;3,5;-42,623
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2021;20;2021-03-31;0,7;-80,0
IPV944;Total Nacional;Vivienda nueva;Variación en lo que va de año;2021;19;2020-12-31;-0,6;-185,7143
IPV767;Total Nacional;Vivienda segunda mano;Índice;2021;22;2021-09-30;133,29;-22315,0
